run_id,ts,path,sf,dim_scenario,tier,query_id,run_type,iter,latency_ms,status,rows,result_hash,hash_match,pushdown,pg_main_cpu_s,pg_main_pgduck_cpu_s,pg_main_peak_mem_mb,engine_cpu_s,engine_peak_mem_mb,s3_bytes_read,s3_requests,resource_mode,versions_json,error
98a89fdd,2026-09-25T10:53:33,C,10,D1,L5,c6,warm,2,73.3,ok,1,a7855601849196043e15a2e5b2475b27,yes,,0.014,0.0,331,0.053,913,22167,154,per-node,"{""postgres"":""18.6"",""pg_lake"":""3.5"",""pg_clickhouse"":""0.10"",""pg_lake_duckdb"":""v1.5.5"",""clickhouse"":""26.9.1.1629""}",
98a89fdd,2026-09-25T10:53:34,C,10,D1,L5,c6,warm,3,90.9,ok,1,a7855601849196043e15a2e5b2475b27,yes,,0.013,0.0,332,0.056,913,22167,154,per-node,"{""postgres"":""18.6"",""pg_lake"":""3.5"",""pg_clickhouse"":""0.10"",""pg_lake_duckdb"":""v1.5.5"",""clickhouse"":""26.9.1.1629""}",
98a89fdd,2026-09-25T10:53:34,C,10,D1,L5,c6,warm,4,66.9,ok,1,a7855601849196043e15a2e5b2475b27,yes,,0.016,0.0,332,0.051,889,22167,154,per-node,"{""postgres"":""18.6"",""pg_lake"":""3.5"",""pg_clickhouse"":""0.10"",""pg_lake_duckdb"":""v1.5.5"",""clickhouse"":""26.9.1.1629""}",
98a89fdd,2026-09-25T10:53:34,C,10,D1,L5,c6,warm,5,82.7,ok,1,a7855601849196043e15a2e5b2475b27,yes,,0.012,0.0,338,0.055,889,22167,154,per-node,"{""postgres"":""18.6"",""pg_lake"":""3.5"",""pg_clickhouse"":""0.10"",""pg_lake_duckdb"":""v1.5.5"",""clickhouse"":""26.9.1.1629""}",
98a89fdd,2026-09-25T10:53:34,C,10,D1,L5,c6,explain,,,ok,,,,partial,,,,,,,,per-node,,
4c7e9c30,2026-09-25T10:53:39,B,10,D1,L1,q06,warmup,0,279.5,ok,1,0f8bf5fbe641e0d4575ea8c175968e86,NO,,,,,0.188,206,43459288,241,per-node,"{""pg_duckdb"":""1.1.0"",""pg_duckdb_duckdb"":""v1.4.3""}",
4c7e9c30,2026-09-25T10:53:39,B,10,D1,L1,q06,warm,1,75.4,ok,1,0f8bf5fbe641e0d4575ea8c175968e86,NO,,,,,0.09,296,33384,6,per-node,"{""pg_duckdb"":""1.1.0"",""pg_duckdb_duckdb"":""v1.4.3""}",
4c7e9c30,2026-09-25T10:53:39,B,10,D1,L1,q06,explain,,,ok,,,,full,,,,,,,,per-node,,
4c7e9c30,2026-09-25T10:53:40,B,10,D1,L1,c1,warmup,0,53.9,ok,0,d41d8cd98f00b204e9800998ecf8427e,NO,,,,,0.012,203,48126,8,per-node,"{""pg_duckdb"":""1.1.0"",""pg_duckdb_duckdb"":""v1.4.3""}",
4c7e9c30,2026-09-25T10:53:40,B,10,D1,L1,c1,warm,1,48.9,ok,0,d41d8cd98f00b204e9800998ecf8427e,NO,,,,,0.008,212,33384,6,per-node,"{""pg_duckdb"":""1.1.0"",""pg_duckdb_duckdb"":""v1.4.3""}",
4c7e9c30,2026-09-25T10:53:40,B,10,D1,L1,c1,explain,,,ok,,,,full,,,,,,,,per-node,,
af600ea3,2026-09-25T10:56:39,C,10,D1,L1,q01,warmup,0,1361.9,ok,4,4666818bed4e74d6b6aac274a0444bc6,yes,,0.019,0.0,206,4.059,1450,16692,77,join-swap,"{""postgres"":""18.6"",""pg_lake"":""3.5"",""pg_clickhouse"":""0.10"",""pg_lake_duckdb"":""v1.5.5"",""clickhouse"":""26.9.1.1629""}",
af600ea3,2026-09-25T10:56:40,C,10,D1,L1,q01,warm,1,983.8,ok,4,4666818bed4e74d6b6aac274a0444bc6,yes,,0.014,0.0,209,3.132,1526,16692,77,join-swap,"{""postgres"":""18.6"",""pg_lake"":""3.5"",""pg_clickhouse"":""0.10"",""pg_lake_duckdb"":""v1.5.5"",""clickhouse"":""26.9.1.1629""}",
af600ea3,2026-09-25T10:56:41,C,10,D1,L1,q01,warm,2,986.5,ok,4,4666818bed4e74d6b6aac274a0444bc6,yes,,0.028,0.0,209,3.22,1091,16692,77,join-swap,"{""postgres"":""18.6"",""pg_lake"":""3.5"",""pg_clickhouse"":""0.10"",""pg_lake_duckdb"":""v1.5.5"",""clickhouse"":""26.9.1.1629""}",
af600ea3,2026-09-25T10:56:42,C,10,D1,L1,q01,warm,3,905.2,ok,4,4666818bed4e74d6b6aac274a0444bc6,yes,,0.014,0.0,209,3.057,1542,16692,77,join-swap,"{""postgres"":""18.6"",""pg_lake"":""3.5"",""pg_clickhouse"":""0.10"",""pg_lake_duckdb"":""v1.5.5"",""clickhouse"":""26.9.1.1629""}",
af600ea3,2026-09-25T10:56:43,C,10,D1,L1,q01,warm,4,831.6,ok,4,4666818bed4e74d6b6aac274a0444bc6,yes,,0.012,0.0,207,2.723,1608,16692,77,join-swap,"{""postgres"":""18.6"",""pg_lake"":""3.5"",""pg_clickhouse"":""0.10"",""pg_lake_duckdb"":""v1.5.5"",""clickhouse"":""26.9.1.1629""}",
af600ea3,2026-09-25T10:56:44,C,10,D1,L1,q01,warm,5,759.5,ok,4,4666818bed4e74d6b6aac274a0444bc6,yes,,0.025,0.0,207,2.547,1839,16692,77,join-swap,"{""postgres"":""18.6"",""pg_lake"":""3.5"",""pg_clickhouse"":""0.10"",""pg_lake_duckdb"":""v1.5.5"",""clickhouse"":""26.9.1.1629""}",
af600ea3,2026-09-25T10:56:44,C,10,D1,L1,q01,explain,,,ok,,,,full,,,,,,,,join-swap,,
af600ea3,2026-09-25T10:56:44,C,10,D1,L1,q06,warmup,0,176.0,ok,1,6c1f4735578e5fad829c380f90ee6e07,yes,,0.015,0.0,209,0.338,1230,16692,16,join-swap,"{""postgres"":""18.6"",""pg_lake"":""3.5"",""pg_clickhouse"":""0.10"",""pg_lake_duckdb"":""v1.5.5"",""clickhouse"":""26.9.1.1629""}",
af600ea3,2026-09-25T10:56:44,C,10,D1,L1,q06,warm,1,152.8,ok,1,6c1f4735578e5fad829c380f90ee6e07,yes,,0.01,0.0,211,0.283,1241,16692,16,join-swap,"{""postgres"":""18.6"",""pg_lake"":""3.5"",""pg_clickhouse"":""0.10"",""pg_lake_duckdb"":""v1.5.5"",""clickhouse"":""26.9.1.1629""}",
af600ea3,2026-09-25T10:56:44,C,10,D1,L1,q06,warm,2,154.1,ok,1,6c1f4735578e5fad829c380f90ee6e07,yes,,0.01,0.0,209,0.292,1244,16692,16,join-swap,"{""postgres"":""18.6"",""pg_lake"":""3.5"",""pg_clickhouse"":""0.10"",""pg_lake_duckdb"":""v1.5.5"",""clickhouse"":""26.9.1.1629""}",
af600ea3,2026-09-25T10:56:45,C,10,D1,L1,q06,warm,3,145.9,ok,1,6c1f4735578e5fad829c380f90ee6e07,yes,,0.011,0.0,209,0.281,1251,16692,16,join-swap,"{""postgres"":""18.6"",""pg_lake"":""3.5"",""pg_clickhouse"":""0.10"",""pg_lake_duckdb"":""v1.5.5"",""clickhouse"":""26.9.1.1629""}",
af600ea3,2026-09-25T10:56:45,C,10,D1,L1,q06,warm,4,174.4,ok,1,6c1f4735578e5fad829c380f90ee6e07,yes,,0.011,0.0,203,0.337,1341,16692,16,join-swap,"{""postgres"":""18.6"",""pg_lake"":""3.5"",""pg_clickhouse"":""0.10"",""pg_lake_duckdb"":""v1.5.5"",""clickhouse"":""26.9.1.1629""}",
af600ea3,2026-09-25T10:56:45,C,10,D1,L1,q06,warm,5,148.9,ok,1,6c1f4735578e5fad829c380f90ee6e07,yes,,0.012,0.0,207,0.283,1469,16692,16,join-swap,"{""postgres"":""18.6"",""pg_lake"":""3.5"",""pg_clickhouse"":""0.10"",""pg_lake_duckdb"":""v1.5.5"",""clickhouse"":""26.9.1.1629""}",
af600ea3,2026-09-25T10:56:45,C,10,D1,L1,q06,explain,,,ok,,,,full,,,,,,,,join-swap,,
af600ea3,2026-09-25T10:56:45,C,10,D1,L1,c1,warmup,0,35.7,ok,3,1128543b1bfc510a9ad63bb1a456b415,yes,,0.012,0.0,209,0.029,1511,16692,7,join-swap,"{""postgres"":""18.6"",""pg_lake"":""3.5"",""pg_clickhouse"":""0.10"",""pg_lake_duckdb"":""v1.5.5"",""clickhouse"":""26.9.1.1629""}",
af600ea3,2026-09-25T10:56:45,C,10,D1,L1,c1,warm,1,31.0,ok,3,1128543b1bfc510a9ad63bb1a456b415,yes,,0.011,0.0,209,0.027,1531,16692,7,join-swap,"{""postgres"":""18.6"",""pg_lake"":""3.5"",""pg_clickhouse"":""0.10"",""pg_lake_duckdb"":""v1.5.5"",""clickhouse"":""26.9.1.1629""}",
af600ea3,2026-09-25T10:56:45,C,10,D1,L1,c1,warm,2,31.0,ok,3,1128543b1bfc510a9ad63bb1a456b415,yes,,0.01,0.0,209,0.027,1533,16692,7,join-swap,"{""postgres"":""18.6"",""pg_lake"":""3.5"",""pg_clickhouse"":""0.10"",""pg_lake_duckdb"":""v1.5.5"",""clickhouse"":""26.9.1.1629""}",
af600ea3,2026-09-25T10:56:45,C,10,D1,L1,c1,warm,3,39.6,ok,3,1128543b1bfc510a9ad63bb1a456b415,yes,,0.011,0.0,209,0.034,1535,16692,7,join-swap,"{""postgres"":""18.6"",""pg_lake"":""3.5"",""pg_clickhouse"":""0.10"",""pg_lake_duckdb"":""v1.5.5"",""clickhouse"":""26.9.1.1629""}",
af600ea3,2026-09-25T10:56:46,C,10,D1,L1,c1,warm,4,31.6,ok,3,1128543b1bfc510a9ad63bb1a456b415,yes,,0.011,0.0,209,0.03,1547,16692,7,join-swap,"{""postgres"":""18.6"",""pg_lake"":""3.5"",""pg_clickhouse"":""0.10"",""pg_lake_duckdb"":""v1.5.5"",""clickhouse"":""26.9.1.1629""}",
af600ea3,2026-09-25T10:56:46,C,10,D1,L1,c1,warm,5,27.9,ok,3,1128543b1bfc510a9ad63bb1a456b415,yes,,0.011,0.0,207,0.029,1555,16692,7,join-swap,"{""postgres"":""18.6"",""pg_lake"":""3.5"",""pg_clickhouse"":""0.10"",""pg_lake_duckdb"":""v1.5.5"",""clickhouse"":""26.9.1.1629""}",
af600ea3,2026-09-25T10:56:46,C,10,D1,L1,c1,explain,,,ok,,,,full,,,,,,,,join-swap,,
af600ea3,2026-09-25T10:56:46,C,10,D1,L2,c2,warmup,0,378.2,ok,100,ebad6c8c157e2dc7b33d37e20a730e1b,yes,,0.026,0.0,210,0.869,1556,5475,77,join-swap,"{""postgres"":""18.6"",""pg_lake"":""3.5"",""pg_clickhouse"":""0.10"",""pg_lake_duckdb"":""v1.5.5"",""clickhouse"":""26.9.1.1629""}",
af600ea3,2026-09-25T10:56:46,C,10,D1,L2,c2,warm,1,256.9,ok,100,ebad6c8c157e2dc7b33d37e20a730e1b,yes,,0.011,0.0,210,0.598,1725,5475,77,join-swap,"{""postgres"":""18.6"",""pg_lake"":""3.5"",""pg_clickhouse"":""0.10"",""pg_lake_duckdb"":""v1.5.5"",""clickhouse"":""26.9.1.1629""}",
af600ea3,2026-09-25T10:56:47,C,10,D1,L2,c2,warm,2,286.6,ok,100,ebad6c8c157e2dc7b33d37e20a730e1b,yes,,0.012,0.0,209,0.684,1253,5475,77,join-swap,"{""postgres"":""18.6"",""pg_lake"":""3.5"",""pg_clickhouse"":""0.10"",""pg_lake_duckdb"":""v1.5.5"",""clickhouse"":""26.9.1.1629""}",
af600ea3,2026-09-25T10:56:47,C,10,D1,L2,c2,warm,3,220.7,ok,100,ebad6c8c157e2dc7b33d37e20a730e1b,yes,,0.01,0.0,208,0.502,1258,5475,77,join-swap,"{""postgres"":""18.6"",""pg_lake"":""3.5"",""pg_clickhouse"":""0.10"",""pg_lake_duckdb"":""v1.5.5"",""clickhouse"":""26.9.1.1629""}",
af600ea3,2026-09-25T10:56:47,C,10,D1,L2,c2,warm,4,211.5,ok,100,ebad6c8c157e2dc7b33d37e20a730e1b,yes,,0.01,0.0,209,0.528,1303,5475,77,join-swap,"{""postgres"":""18.6"",""pg_lake"":""3.5"",""pg_clickhouse"":""0.10"",""pg_lake_duckdb"":""v1.5.5"",""clickhouse"":""26.9.1.1629""}",
af600ea3,2026-09-25T10:56:48,C,10,D1,L2,c2,warm,5,251.5,ok,100,ebad6c8c157e2dc7b33d37e20a730e1b,yes,,0.011,0.0,209,0.609,1303,5475,77,join-swap,"{""postgres"":""18.6"",""pg_lake"":""3.5"",""pg_clickhouse"":""0.10"",""pg_lake_duckdb"":""v1.5.5"",""clickhouse"":""26.9.1.1629""}",
af600ea3,2026-09-25T10:56:48,C,10,D1,L2,c2,explain,,,ok,,,,full,,,,,,,,join-swap,,
af600ea3,2026-09-25T10:56:49,C,10,D1,L3,q03,warmup,0,1100.4,ok,10,d10087d41590d7f2abc43049e1439e2f,yes,,0.015,0.0,209,2.588,2170,18066,84,join-swap,"{""postgres"":""18.6"",""pg_lake"":""3.5"",""pg_clickhouse"":""0.10"",""pg_lake_duckdb"":""v1.5.5"",""clickhouse"":""26.9.1.1629""}",
af600ea3,2026-09-25T10:56:50,C,10,D1,L3,q03,warm,1,925.1,ok,10,d10087d41590d7f2abc43049e1439e2f,yes,,0.031,0.0,209,3.005,2322,18066,84,join-swap,"{""postgres"":""18.6"",""pg_lake"":""3.5"",""pg_clickhouse"":""0.10"",""pg_lake_duckdb"":""v1.5.5"",""clickhouse"":""26.9.1.1629""}",
af600ea3,2026-09-25T10:56:51,C,10,D1,L3,q03,warm,2,612.8,ok,10,d10087d41590d7f2abc43049e1439e2f,yes,,0.012,0.0,209,2.024,3247,18066,84,join-swap,"{""postgres"":""18.6"",""pg_lake"":""3.5"",""pg_clickhouse"":""0.10"",""pg_lake_duckdb"":""v1.5.5"",""clickhouse"":""26.9.1.1629""}",
af600ea3,2026-09-25T10:56:51,C,10,D1,L3,q03,warm,3,608.5,ok,10,d10087d41590d7f2abc43049e1439e2f,yes,,0.017,0.0,209,1.882,3868,18066,84,join-swap,"{""postgres"":""18.6"",""pg_lake"":""3.5"",""pg_clickhouse"":""0.10"",""pg_lake_duckdb"":""v1.5.5"",""clickhouse"":""26.9.1.1629""}",
af600ea3,2026-09-25T10:56:52,C,10,D1,L3,q03,warm,4,580.1,ok,10,d10087d41590d7f2abc43049e1439e2f,yes,,0.011,0.0,209,1.913,3839,18066,84,join-swap,"{""postgres"":""18.6"",""pg_lake"":""3.5"",""pg_clickhouse"":""0.10"",""pg_lake_duckdb"":""v1.5.5"",""clickhouse"":""26.9.1.1629""}",
af600ea3,2026-09-25T10:56:53,C,10,D1,L3,q03,warm,5,559.6,ok,10,d10087d41590d7f2abc43049e1439e2f,yes,,0.022,0.0,209,1.909,3175,18066,84,join-swap,"{""postgres"":""18.6"",""pg_lake"":""3.5"",""pg_clickhouse"":""0.10"",""pg_lake_duckdb"":""v1.5.5"",""clickhouse"":""26.9.1.1629""}",
af600ea3,2026-09-25T10:56:53,C,10,D1,L3,q03,explain,,,ok,,,,full,,,,,,,,join-swap,,
af600ea3,2026-09-25T10:57:05,C,10,D1,L3,q05,warmup,0,11909.0,ok,5,0424f495823a23ad6284780e97379394,yes,,0.083,0.0,210,20.226,3962,74467,125,join-swap,"{""postgres"":""18.6"",""pg_lake"":""3.5"",""pg_clickhouse"":""0.10"",""pg_lake_duckdb"":""v1.5.5"",""clickhouse"":""26.9.1.1629""}",
af600ea3,2026-09-25T10:57:06,C,10,D1,L3,q05,warm,1,1081.2,ok,5,0424f495823a23ad6284780e97379394,yes,,0.012,0.0,113,3.124,3176,30906,107,join-swap,"{""postgres"":""18.6"",""pg_lake"":""3.5"",""pg_clickhouse"":""0.10"",""pg_lake_duckdb"":""v1.5.5"",""clickhouse"":""26.9.1.1629""}",
af600ea3,2026-09-25T10:57:07,C,10,D1,L3,q05,warm,2,811.2,ok,5,0424f495823a23ad6284780e97379394,yes,,0.012,0.0,115,2.636,1860,30906,107,join-swap,"{""postgres"":""18.6"",""pg_lake"":""3.5"",""pg_clickhouse"":""0.10"",""pg_lake_duckdb"":""v1.5.5"",""clickhouse"":""26.9.1.1629""}",
af600ea3,2026-09-25T10:57:08,C,10,D1,L3,q05,warm,3,821.4,ok,5,0424f495823a23ad6284780e97379394,yes,,0.028,0.0,116,2.84,2363,30906,107,join-swap,"{""postgres"":""18.6"",""pg_lake"":""3.5"",""pg_clickhouse"":""0.10"",""pg_lake_duckdb"":""v1.5.5"",""clickhouse"":""26.9.1.1629""}",
af600ea3,2026-09-25T10:57:08,C,10,D1,L3,q05,warm,4,783.9,ok,5,0424f495823a23ad6284780e97379394,yes,,0.011,0.0,115,2.436,1867,30906,107,join-swap,"{""postgres"":""18.6"",""pg_lake"":""3.5"",""pg_clickhouse"":""0.10"",""pg_lake_duckdb"":""v1.5.5"",""clickhouse"":""26.9.1.1629""}",
af600ea3,2026-09-25T10:57:09,C,10,D1,L3,q05,warm,5,684.0,ok,5,0424f495823a23ad6284780e97379394,yes,,0.013,0.0,116,2.324,2151,30906,107,join-swap,"{""postgres"":""18.6"",""pg_lake"":""3.5"",""pg_clickhouse"":""0.10"",""pg_lake_duckdb"":""v1.5.5"",""clickhouse"":""26.9.1.1629""}",
af600ea3,2026-09-25T10:57:09,C,10,D1,L3,q05,explain,,,ok,,,,full,,,,,,,,join-swap,,
af600ea3,2026-09-25T10:57:32,C,10,D1,L4,q18,warmup,0,22657.6,ok,100,16bad3d106fea024e529619b17fef319,yes,,14.237,0.0,118,28.773,4096,34758,233,join-swap,"{""postgres"":""18.6"",""pg_lake"":""3.5"",""pg_clickhouse"":""0.10"",""pg_lake_duckdb"":""v1.5.5"",""clickhouse"":""26.9.1.1629""}",
af600ea3,2026-09-25T10:57:53,C,10,D1,L4,q18,warm,1,20982.1,ok,100,16bad3d106fea024e529619b17fef319,yes,,14.298,0.01,115,28.298,4096,34758,233,join-swap,"{""postgres"":""18.6"",""pg_lake"":""3.5"",""pg_clickhouse"":""0.10"",""pg_lake_duckdb"":""v1.5.5"",""clickhouse"":""26.9.1.1629""}",
af600ea3,2026-09-25T10:58:14,C,10,D1,L4,q18,warm,2,20595.2,ok,100,16bad3d106fea024e529619b17fef319,yes,,14.191,0.0,118,27.099,3046,34758,233,join-swap,"{""postgres"":""18.6"",""pg_lake"":""3.5"",""pg_clickhouse"":""0.10"",""pg_lake_duckdb"":""v1.5.5"",""clickhouse"":""26.9.1.1629""}",
af600ea3,2026-09-25T10:58:34,C,10,D1,L4,q18,warm,3,20174.2,ok,100,16bad3d106fea024e529619b17fef319,yes,,14.026,0.0,124,27.151,3334,34758,233,join-swap,"{""postgres"":""18.6"",""pg_lake"":""3.5"",""pg_clickhouse"":""0.10"",""pg_lake_duckdb"":""v1.5.5"",""clickhouse"":""26.9.1.1629""}",
af600ea3,2026-09-25T10:58:53,C,10,D1,L4,q18,warm,4,19415.3,ok,100,16bad3d106fea024e529619b17fef319,yes,,13.979,0.01,139,26.703,3561,34758,233,join-swap,"{""postgres"":""18.6"",""pg_lake"":""3.5"",""pg_clickhouse"":""0.10"",""pg_lake_duckdb"":""v1.5.5"",""clickhouse"":""26.9.1.1629""}",
af600ea3,2026-09-25T10:59:13,C,10,D1,L4,q18,warm,5,20062.4,ok,100,16bad3d106fea024e529619b17fef319,yes,,14.566,0.0,143,27.557,3413,34758,233,join-swap,"{""postgres"":""18.6"",""pg_lake"":""3.5"",""pg_clickhouse"":""0.10"",""pg_lake_duckdb"":""v1.5.5"",""clickhouse"":""26.9.1.1629""}",
af600ea3,2026-09-25T10:59:13,C,10,D1,L4,q18,explain,,,ok,,,,partial,,,,,,,,join-swap,,
af600ea3,2026-09-25T10:59:14,C,10,D1,L5,c5,warmup,0,783.0,ok,13,2df226e9ca353f2fa0c8d1343bb0267b,yes,,0.849,0.0,267,0.261,1364,5475,10,join-swap,"{""postgres"":""18.6"",""pg_lake"":""3.5"",""pg_clickhouse"":""0.10"",""pg_lake_duckdb"":""v1.5.5"",""clickhouse"":""26.9.1.1629""}",
af600ea3,2026-09-25T10:59:15,C,10,D1,L5,c5,warm,1,628.5,ok,13,2df226e9ca353f2fa0c8d1343bb0267b,yes,,0.612,0.0,273,0.118,995,5475,10,join-swap,"{""postgres"":""18.6"",""pg_lake"":""3.5"",""pg_clickhouse"":""0.10"",""pg_lake_duckdb"":""v1.5.5"",""clickhouse"":""26.9.1.1629""}",
af600ea3,2026-09-25T10:59:16,C,10,D1,L5,c5,warm,2,662.8,ok,13,2df226e9ca353f2fa0c8d1343bb0267b,yes,,0.639,0.0,273,0.105,1019,5475,10,join-swap,"{""postgres"":""18.6"",""pg_lake"":""3.5"",""pg_clickhouse"":""0.10"",""pg_lake_duckdb"":""v1.5.5"",""clickhouse"":""26.9.1.1629""}",
af600ea3,2026-09-25T10:59:17,C,10,D1,L5,c5,warm,3,635.8,ok,13,2df226e9ca353f2fa0c8d1343bb0267b,yes,,0.619,0.0,272,0.098,1036,5475,10,join-swap,"{""postgres"":""18.6"",""pg_lake"":""3.5"",""pg_clickhouse"":""0.10"",""pg_lake_duckdb"":""v1.5.5"",""clickhouse"":""26.9.1.1629""}",
af600ea3,2026-09-25T10:59:17,C,10,D1,L5,c5,warm,4,601.6,ok,13,2df226e9ca353f2fa0c8d1343bb0267b,yes,,0.6,0.0,273,0.093,1038,5475,10,join-swap,"{""postgres"":""18.6"",""pg_lake"":""3.5"",""pg_clickhouse"":""0.10"",""pg_lake_duckdb"":""v1.5.5"",""clickhouse"":""26.9.1.1629""}",
af600ea3,2026-09-25T10:59:18,C,10,D1,L5,c5,warm,5,574.8,ok,13,2df226e9ca353f2fa0c8d1343bb0267b,yes,,0.556,0.0,273,0.109,1057,5475,10,join-swap,"{""postgres"":""18.6"",""pg_lake"":""3.5"",""pg_clickhouse"":""0.10"",""pg_lake_duckdb"":""v1.5.5"",""clickhouse"":""26.9.1.1629""}",
af600ea3,2026-09-25T10:59:18,C,10,D1,L5,c5,explain,,,ok,,,,partial,,,,,,,,join-swap,,
af600ea3,2026-09-25T10:59:18,C,10,D1,L5,c6,warmup,0,172.7,ok,1,a7855601849196043e15a2e5b2475b27,yes,,0.015,0.0,269,0.35,1067,22167,154,join-swap,"{""postgres"":""18.6"",""pg_lake"":""3.5"",""pg_clickhouse"":""0.10"",""pg_lake_duckdb"":""v1.5.5"",""clickhouse"":""26.9.1.1629""}",
af600ea3,2026-09-25T10:59:18,C,10,D1,L5,c6,warm,1,76.2,ok,1,a7855601849196043e15a2e5b2475b27,yes,,0.018,0.0,265,0.049,1090,22167,154,join-swap,"{""postgres"":""18.6"",""pg_lake"":""3.5"",""pg_clickhouse"":""0.10"",""pg_lake_duckdb"":""v1.5.5"",""clickhouse"":""26.9.1.1629""}",
af600ea3,2026-09-25T10:59:18,C,10,D1,L5,c6,warm,2,59.4,ok,1,a7855601849196043e15a2e5b2475b27,yes,,0.011,0.0,269,0.042,1091,22167,154,join-swap,"{""postgres"":""18.6"",""pg_lake"":""3.5"",""pg_clickhouse"":""0.10"",""pg_lake_duckdb"":""v1.5.5"",""clickhouse"":""26.9.1.1629""}",
af600ea3,2026-09-25T10:59:19,C,10,D1,L5,c6,warm,3,61.2,ok,1,a7855601849196043e15a2e5b2475b27,yes,,0.012,0.0,272,0.058,1094,22167,154,join-swap,"{""postgres"":""18.6"",""pg_lake"":""3.5"",""pg_clickhouse"":""0.10"",""pg_lake_duckdb"":""v1.5.5"",""clickhouse"":""26.9.1.1629""}",
af600ea3,2026-09-25T10:59:19,C,10,D1,L5,c6,warm,4,67.0,ok,1,a7855601849196043e15a2e5b2475b27,yes,,0.012,0.0,271,0.063,1115,22167,154,join-swap,"{""postgres"":""18.6"",""pg_lake"":""3.5"",""pg_clickhouse"":""0.10"",""pg_lake_duckdb"":""v1.5.5"",""clickhouse"":""26.9.1.1629""}",
af600ea3,2026-09-25T10:59:19,C,10,D1,L5,c6,warm,5,58.8,ok,1,a7855601849196043e15a2e5b2475b27,yes,,0.011,0.0,270,0.044,1115,22167,154,join-swap,"{""postgres"":""18.6"",""pg_lake"":""3.5"",""pg_clickhouse"":""0.10"",""pg_lake_duckdb"":""v1.5.5"",""clickhouse"":""26.9.1.1629""}",
af600ea3,2026-09-25T10:59:19,C,10,D1,L5,c6,explain,,,ok,,,,partial,,,,,,,,join-swap,,
